epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,591.482,0.44396,0.28801,0.89975,0.99641,1,0.995,0.80726,0.77082,0.35894,1.11433,0.005149,0.005149,0.005149
149,595.752,0.45344,0.28298,0.87885,0.99599,1,0.995,0.81463,0.74013,0.33832,1.09198,0.005116,0.005116,0.005116
150,599.809,0.44611,0.28318,0.89211,0.99679,1,0.995,0.8027,0.78554,0.33776,1.11388,0.005083,0.005083,0.005083
151,604.032,0.44618,0.28105,0.86564,0.996,1,0.995,0.82095,0.72111,0.31476,1.07538,0.00505,0.00505,0.00505
152,608.017,0.44035,0.26324,0.88151,0.99668,1,0.995,0.81993,0.75834,0.33127,1.10285,0.005017,0.005017,0.005017
153,612.063,0.45773,0.27698,0.9062,0.99629,1,0.995,0.82624,0.71207,0.31994,1.07204,0.004984,0.004984,0.004984
154,616.206,0.43127,0.26331,0.87106,0.99449,1,0.995,0.81959,0.76926,0.34125,1.11452,0.004951,0.004951,0.004951
155,620.191,0.43852,0.25911,0.89095,0.99449,1,0.995,0.81959,0.76926,0.34125,1.11452,0.004918,0.004918,0.004918
156,624.003,0.42177,0.26354,0.86705,0.99399,1,0.995,0.81235,0.73718,0.31925,1.09366,0.004885,0.004885,0.004885
157,627.957,0.43002,0.25014,0.8723,0.99377,0.99851,0.995,0.80911,0.78061,0.33846,1.12271,0.004852,0.004852,0.004852
158,631.997,0.43318,0.25613,0.87492,0.99402,0.99797,0.995,0.8187,0.72822,0.32689,1.09117,0.004819,0.004819,0.004819
159,635.837,0.40564,0.24717,0.85845,0.99523,0.99522,0.995,0.80474,0.77379,0.34027,1.10951,0.004786,0.004786,0.004786
160,639.641,0.41485,0.26011,0.8549,0.99492,1,0.995,0.81608,0.74717,0.3329,1.09779,0.004753,0.004753,0.004753
161,643.549,0.41885,0.26416,0.87781,0.99626,1,0.995,0.80287,0.78552,0.34354,1.11506,0.00472,0.00472,0.00472
162,647.404,0.40963,0.26307,0.85468,0.99633,1,0.995,0.81932,0.73515,0.32453,1.09199,0.004687,0.004687,0.004687
163,651.24,0.44474,0.27874,0.87631,0.99469,0.99861,0.995,0.80544,0.76494,0.35495,1.11305,0.004654,0.004654,0.004654
164,655.168,0.40242,0.26827,0.85492,0.99348,0.99654,0.995,0.81493,0.75139,0.3519,1.10873,0.004621,0.004621,0.004621
165,659.011,0.41162,0.27261,0.86569,0.99454,0.996,0.995,0.81542,0.76531,0.35686,1.11445,0.004588,0.004588,0.004588
166,662.837,0.40036,0.2724,0.84855,0.9948,0.99589,0.995,0.81155,0.76022,0.33491,1.11326,0.004555,0.004555,0.004555
